name	name2	chrom	cdsStart	cdsEnd
NM_001006666	APOBEC3F	chr22	39436965	39440222
NM_001006665	RPS6KA1	chr1	26872391	26900692
NM_001012301	ARSI	chr5	149676776	149681936
NM_001012300	MCRS1	chr12	49952425	49960222
NM_001099852	PRAMEF20	chr1	13742811	13747733
NM_001034841	ITPRIPL2	chr16	19125783	19127391
NM_001025239	TSPAN4	chr11	862678	866630
NM_001025238	TSPAN4	chr11	850304	866630
NM_001243084	HIF1A	chr14	62164568	62213803
NM_001008495	TMEM64	chr8	91637898	91658133
NM_001008494	ISX	chr22	35463080	35481686
NM_001018067	SERBP1	chr1	67878889	67895983
NM_001017967	MARVELD3	chr16	71660132	71674930
NM_001025089	CELF4	chr18	34833773	35145604
NM_001025088	CELF4	chr18	34833773	35145604
NM_001080406	C12orf71	chr12	27234106	27235416
NM_001082971	DDC	chr7	50530928	50611783
NM_001093770	SFTPA1	chr10	81371375	81373869
NM_001093728	TCP11	chr6	35086045	35109006
NM_001102654	NTF3	chr12	5541490	5604154
NM_001102614	SLC35G6	chr17	7384835	7386320
NM_001103149	PNMAL1	chr19	46971795	46974292
NM_001103148	GIGYF2	chr2	233599907	233721570
NM_001080404	ZNF878	chr19	12154619	12163616
NM_001080393	GXYLT2	chr3	72937384	73024310
NM_001080392	KIAA1147	chr7	141362455	141401953
NM_001080391	SP100	chr2	231281011	231407661
NM_001080401	PPM1N	chr19	46001730	46005343
NM_001080400	PLIN4	chr19	4504470	4517716
NM_001129994	KCTD15	chr19	34291359	34303853
NM_001129844	CACNA1C	chr12	2162728	2800365
NM_001129843	CACNA1C	chr12	2162728	2800365
NM_184041	ALDOA	chr16	30078575	30081533
NM_183425	RBM38	chr20	55966637	55982603
NM_183422	TSC22D1	chr13	45008761	45150210
NM_183421	FBXO25	chr8	363079	418804
NM_183420	FBXO25	chr8	363079	418804
NM_183419	RNF19A	chr8	101270783	101300402
NM_001005193	OR7G2	chr19	9212944	9213982
NM_001854	COL11A1	chr1	103343574	103573734
NM_006965	ZNF24	chr18	32917195	32920614
NM_015055	SWAP70	chr11	9685726	9771517
NM_014955	METTL13	chr1	171752984	171765896
NM_170681	GFM2	chr5	74032588	74059567
NM_170679	SKP1	chr5	133493423	133509713
NM_001253	CDC5L	chr6	44355560	44414448
NM_001252	CD70	chr19	6586030	6591013
NM_001033032	FAIM	chr3	138340270	138351921
NM_001033031	FAIM	chr3	138338568	138351921
NM_001122731	MICAL3	chr22	18317215	18389578
NM_001163435	TBCK	chr4	106967726	107230117
NM_001135057	LRRC15	chr3	194080026	194084099
NM_000801	FKBP1A	chr20	1352755	1373642
NM_001760	CCND3	chr6	41903677	41909387
NM_001757	CBR1	chr21	37442413	37445180
NM_001469	XRCC6	chr22	42018008	42059819
NM_001455	FOXO3	chr6	108882411	108986058
NM_002989	CCL21	chr9	34709390	34710063
NM_001080427	THSD7B	chr2	137748461	138434175
NM_001042680	MFSD12	chr19	3538752	3557401
NM_001080951	PLAGL1	chr6	144262560	144269273
NM_001163150	ETV1	chr7	13935490	14025801
NM_172349	NSD1	chr5	176562171	176722460
NM_020983	ADCY6	chr12	49162373	49177217
NM_022158	FN3K	chr17	80693512	80708631
NM_024756	MMRN2	chr10	88696499	88717298
NM_024755	SLTM	chr15	59172197	59225764
NM_024758	AGMAT	chr1	15900145	15911462
NM_024757	EHMT1	chr9	140513480	140729405
NM_000744	CHRNA4	chr20	61978089	61992517
NM_001145211	SLCO2B1	chr11	74873749	74915625
NM_001145210	ANKRD65	chr1	1354479	1356385
NM_001145199	C12orf75	chr12	105724669	105761254
NM_001145208	DEPDC1B	chr5	59893579	59995920
NM_001271620	ZNF423	chr16	49525185	49764778
NM_001271611	STX10	chr19	13255223	13260987
NM_001271610	STX10	chr19	13255322	13260987
NM_001271609	STX10	chr19	13255396	13260987
NM_001271606	BASP1	chr5	17275325	17276009
NM_001271605	JPH3	chr16	87636752	87637765
NM_001271604	JPH3	chr16	87636752	87638024
NM_001270977	IST1	chr16	71949543	71961716
NM_001270976	IST1	chr16	71928737	71961716
NM_001271602	HERC3	chr4	89571118	89628111
NM_001002018	HCFC1R1	chr16	3072863	3073942
NM_001002017	HCFC1R1	chr16	3072863	3073942
NM_001141969	DAXX	chr6	33286519	33289702
NM_001142276	APLP2	chr11	129939872	130013343
NM_001145196	SPATA31A6	chr9	43624654	43630701
NM_001145195	SLC39A12	chr10	18242205	18331762
NM_172115	CAMK2D	chr4	114378486	114682224
NM_172350	CD46	chr1	207925557	207966940
NM_001039590	USP9X	chrX	40982881	41091777
NM_006694	JTB	chr1	153947154	153949728
NM_001162951	SYTL2	chr11	85406237	85468768
NM_002408	MGAT2	chr14	50087986	50089330
NM_001164440	ANKRD33B	chr5	10564579	10650225
NM_001164436	TMEM212	chr3	171561173	171574494
NM_001164435	KRTAP21-3	chr21	32090900	32091077
NM_001164434	KRTAP22-2	chr21	31962555	31962693
NM_001164431	ARHGAP40	chr20	37230585	37278491
NM_001164417	SSX2B	chrX	52727037	52734799
NM_006622	PLK2	chr5	57750409	57755786
NM_001024674	LIN52	chr14	74551665	74665680
NM_001042387	PTPN20A	chr10	48738651	48806862
NM_001042386	PREPL	chr2	44548494	44586854
NM_001042387	PTPN20A	chr10	46551732	46619935
NM_001077358	PDE11A	chr2	178494134	178769911
NM_001077352	RBM23	chr14	23370938	23380602
NM_001077351	RBM23	chr14	23370938	23380602
NM_001077350	NPRL3	chr16	136703	188266
NM_001077349	ZNF682	chr19	20116813	20135092
NM_001077269	WIPF1	chr2	175427274	175450301
NM_001077268	ZFYVE19	chr15	41099787	41106424
NM_001077263	TMPRSS13	chr11	117772953	117800022
NM_001079536	ART5	chr11	3659967	3663092
NM_001080537	SNTN	chr3	63638363	63649771
NM_001079537	TRAPPC6B	chr14	39619553	39639299
NM_001126051	HDGF	chr1	156713240	156721895
NM_001126050	HDGF	chr1	156713240	156722155
NM_001126049	KLLN	chr10	89621707	89622244
NM_001124767	SMIM4	chr3	52570771	52574501
NM_001124759	FRG2C	chr3	75713530	75715192
NM_001127257	SLC39A10	chr2	196544766	196599765
NM_001142641	FBRSL1	chr12	133067156	133160364
NM_001834	CLTB	chr5	175819774	175843364
NM_005274	GNG5	chr1	84967527	84971774
NM_005273	GNB2	chr7	100273888	100276424
NM_001037144	CNTROB	chr17	7836397	7852828
NM_018154	ASF1B	chr19	14231270	14247268
NM_001272067	SHISA5	chr3	48510505	48538709
NM_001277397	RFPL4AL1	chr19	56283170	56284545
NM_001277406	POTEI	chr2	131220388	131266808
NM_001277403	ZNF730	chr19	23299975	23329358
NM_001277378	C19orf67	chr19	14192645	14196439
NM_017861	PIGX	chr3	196439403	196460773
NM_017421	COQ3	chr6	99817475	99842055
NM_001168401	BEX2	chrX	102564517	102564904
NM_001168400	BEX2	chrX	102564517	102565525
NM_001168338	PLG	chr6	161123336	161132227
NM_144664	FAM76B	chr11	95504724	95522642
NM_144663	C11orf40	chr11	4592652	4599050
NM_144662	PSMA8	chr18	23713929	23772375
NM_144661	C10orf82	chr10	118423680	118427823
NM_144659	TCP10L	chr21	33949083	33956614
NM_144660	SAMD8	chr10	76910286	76936012
NM_144658	DOCK11	chrX	117629934	117819770
NM_001204410	SEC14L1	chr17	75139678	75210105
NM_001204399	PITX2	chr4	111539280	111554154
NM_001199120	RPP21	chr6	30312948	30314587
NM_001242948	EPDR1	chr7	37960967	37989998
NM_001242946	EPDR1	chr7	37960541	37989805
NM_001243775	LIMA1	chr12	50570846	50594625
NM_001243774	GNG2	chr14	52417396	52433405
NM_001243773	GNG2	chr14	52417396	52433405
NM_016022	APH1A	chr1	150238921	150241210
NM_014753	BMS1	chr10	43279842	43326544
NM_001243768	APITD1-CORT	chr1	10491346	10511652
NM_001005184	OR6K6	chr1	158724605	158725637
NM_001080497	MEGF9	chr9	123367467	123476636
NM_001145078	ZNF805	chr19	57764586	57766071
NM_001145076	EML4	chr2	42396751	42557347
NM_001007525	NWD1	chr19	16842008	16925850
NM_001010915	PTPLAD2	chr9	21007035	21031589
NM_001010912	C10orf120	chr10	124457248	124459306
NM_005782	ALYREF	chr17	79846006	79849456
NM_005781	TNK2	chr3	195591051	195615459
NM_005779	LHFPL2	chr5	77784719	77806036
NM_005780	LHFP	chr13	39918072	40175353
NM_005778	RBM5	chr3	50127867	50155889
NM_005777	RBM6	chr3	50000074	50114566
NM_001142773	PCDH15	chr10	55581617	56424022
NM_014900	COBLL1	chr2	165542455	165697706
NM_016222	DDX41	chr5	176938791	176943946
NM_020936	DDX55	chr12	124086695	124104687
NM_020935	USP37	chr2	219319652	219423376
NM_001166340	SENP8	chr15	72431964	72432603
NM_001097597	XAGE1C	chrX	52255306	52258669
NM_001130924	TMEM201	chr1	9648988	9673141
NM_001131023	PEX5	chr12	7342973	7362819
NM_001134657	PRR23C	chr3	138762673	138763462
NM_001025616	ARHGAP24	chr4	86491694	86921875
NM_001033028	CYFIP1	chr15	22956056	23003040
NM_001077242	DEPDC7	chr11	33037501	33055001
NM_001145044	SLCO3A1	chr15	92397138	92715092
NM_001144943	RAB34	chr17	27041660	27045285
NM_001144942	RAB34	chr17	27041660	27044284
NM_001144941	VMO1	chr17	4688936	4689647
NM_001144940	VMO1	chr17	4688936	4689647
NM_001144939	VMO1	chr17	4689197	4689647
NM_001144937	FNDC7	chr1	109255555	109284426
NM_001145036	COG2	chr1	230778352	230829139
NM_172201	KCNE2	chr21	35742777	35743149
NM_153758	IL19	chr1	206972239	207015967
NM_172177	MRPL42	chr12	93863061	93894997
NM_153757	NAP1L5	chr4	89618356	89618905
NM_153692	HTRA4	chr8	38831782	38845617
NM_172173	CAMK2G	chr10	75574772	75634219
NM_172171	CAMK2G	chr10	75574772	75634219
NM_172170	CAMK2G	chr10	75574772	75634219
NM_172169	CAMK2G	chr10	75574772	75634219
NM_153685	PIANP	chr12	6804201	6807227
NM_153676	USH1C	chr11	17515878	17565854
NM_153648	SLC24A4	chr14	92792273	92959972
NM_153611	CYB561A3	chr11	61117870	61124185
NM_153609	TMPRSS6	chr22	37462119	37499579
NM_153610	CMYA5	chr5	78985730	79095439
NM_001013836	MAD1L1	chr7	1855705	2269768
NM_001020821	MYADM	chr19	54376783	54377752
NM_001103147	GIGYF2	chr2	233599907	233721570
NM_001103146	GIGYF2	chr2	233599907	233721570
NM_020414	DDX24	chr14	94517536	94546088
NM_020409	MRPL47	chr3	179306659	179322412
NM_020399	GOPC	chr6	117884416	117923451
NM_020410	ATP13A1	chr19	19756230	19774475
NM_023039	ANKRA2	chr5	72848621	72858706
NM_024742	ARMC5	chr16	31470845	31476522
NM_024741	ZNF408	chr11	46722597	46727413
NM_024738	C12orf49	chr12	117155614	117175705
NM_001122847	SLC6A12	chr12	300233	319152
NM_001130142	VWA5A	chr11	123988218	124016652
NM_001135861	PHPT1	chr9	139743882	139745241
NM_001135844	SIRPB1	chr20	1579469	1600590
NM_001135825	RNF185	chr22	31583080	31600572
NM_001204068	ANKS1B	chr12	99139610	99548270
NM_001204067	ANKS1B	chr12	99139516	99548751
NM_018665	DDX43	chr6	74104628	74125949
NM_001023567	GOLGA8B	chr15	34819832	34828113
NM_001033026	TMEM259	chr19	1010348	1020995
NM_001033025	EXTL2	chr1	101339497	101354313
NM_001033024	FBXO7	chr22	32871348	32894517
NM_001037804	DEFB130	chr8	11921897	11929256
NM_001042465	PSAP	chr10	73577197	73610978
NM_001042463	TMEM80	chr11	695608	703150
NM_001111035	ACP5	chr19	11685824	11688132
NM_001878	CRABP2	chr1	156669817	156675238
NM_001877	CR2	chr1	207627763	207658899
NM_001876	CPT1A	chr11	68525111	68582942
NM_004182	UXT	chrX	47511240	47518326
NM_004180	TANK	chr2	162036173	162092029
NM_173627	ENDOV	chr17	78388994	78409943
NM_004569	PIGH	chr14	68056796	68066920
NM_006577	B3GNT2	chr2	62449355	62450549
NM_006576	AVIL	chr12	58191664	58209823
NM_012323	MAFF	chr22	38609860	38610885
NM_012322	LSM5	chr7	32526872	32529977
NM_012321	LSM4	chr19	18418273	18433830
NM_012319	SLC39A6	chr18	33689555	33706970
NM_170675	MEIS2	chr15	37184373	37391667
NM_015962	FCF1	chr14	75179900	75201633
NM_015959	TMX2	chr11	57480090	57507717
NM_016060	MED31	chr17	6547786	6554848
NM_016059	PPIL1	chr6	36823588	36842548
NM_015960	CUTC	chr10	101492105	101515496
NM_015958	DPH5	chr1	101455963	101490999
NM_016058	TPRKB	chr2	73957069	73961696
NM_015957	APIP	chr11	34904263	34937831
NM_016057	COPZ1	chr12	54718947	54744307
NM_015956	MRPL4	chr19	10362929	10370489
NM_016056	TMBIM4	chr12	66531739	66563731
NM_001256571	RXRG	chr1	165370499	165389179
NM_001197260	DOK1	chr2	74782758	74784241
NM_001198967	NFATC4	chr14	24836260	24846911
NM_001256627	BRSK2	chr11	1411514	1481953
NM_001242920	PLTP	chr20	44527579	44540091
NM_180976	PPP2R5D	chr6	42952415	42979024
NM_001169123	AFF2	chrX	147582617	148072862
NM_022052	NXF3	chrX	102331217	102347951
NM_139159	DPP9	chr19	4676575	4719918
NM_002052	GATA4	chr8	11565821	11615984
NM_001951	E2F5	chr8	86089655	86126097
NM_003058	SLC22A2	chr6	160638463	160679789
NM_002975	CLEC11A	chr19	51226782	51228724
NM_001122741	ESR1	chr6	152129047	152420101
NM_001042493	SMIM8	chr6	88046749	88049992
NM_001036	RYR3	chr15	33603246	34157427
NM_003159	CDKL5	chrX	18525216	18671664
NM_003157	NEK4	chr3	52745792	52804762
NM_001289	CLIC2	chrX	154507191	154563736
NM_001288	CLIC1	chr6	31698618	31704077
NM_001362	DIO3	chr14	102027833	102028748
NM_002537	OAZ2	chr15	64980902	64995247
NM_001170937	FUS	chr16	31191535	31202759
NM_003849	SUCLG1	chr2	84650869	84686393
NM_170697	ALDH1A2	chr15	58247394	58306130
NM_170706	NMNAT2	chr1	183221775	183273874
NM_170696	ALDH1A2	chr15	58247394	58357848
NM_152872	FAS	chr10	90750633	90773887
NM_152871	FAS	chr10	90750633	90774207
NM_152862	ARPC2	chr2	219082193	219118638
NM_002798	PSMB6	chr17	4699489	4701717
NM_004533	MYBPC2	chr19	50936210	50969462
NM_004532	MUC4	chr3	195474046	195538688
NM_004531	MOCS2	chr5	52394431	52403004
NM_004529	MLLT3	chr9	20346440	20622255
NM_004528	MGST3	chr1	165619084	165624741
NM_004527	MEOX1	chr17	41719277	41738902
NM_004526	MCM2	chr3	127317309	127340616
NM_004211	SLC6A5	chr11	20621218	20676414
NM_004190	LIPF	chr10	90427054	90438438
NM_001195602	SEPHS1	chr10	13361141	13380800
NM_000103	CYP19A1	chr15	51503004	51535109
NM_003574	VAPA	chr18	9914253	9954208
NM_003573	LTBP4	chr19	41099071	41135455
NM_020473	PIGA	chrX	15339627	15353635
NM_020469	ABO	chr9	136131052	136150605
NM_017845	COMMD8	chr4	47453661	47465668
NM_017844	ANKMY1	chr2	241419025	241496752
NM_017843	BCAS4	chr20	49411530	49493072
NM_017842	SLC48A1	chr12	48167087	48174064
NM_017841	SDHAF2	chr11	61197618	61213543
NM_001029860	FBXO43	chr8	101146029	101157363
NM_001029859	KCTD21	chr11	77884817	77885600
NM_001144857	PLEKHG6	chr12	6422310	6437311
NM_001077183	TSC2	chr16	2098616	2138611
NM_014699	ZNF646	chr16	31087645	31094413
NM_014698	TMEM63A	chr1	226034740	226065280
NM_001079911	DMP1	chr4	88577644	88584472
NM_001010893	SLC10A5	chr8	82605890	82607207
NM_001035235	SRA1	chr5	139930284	139937073
NM_001012413	SGOL1	chr3	20212195	20225519
NM_001039348	EFEMP1	chr2	56094207	56149575
NM_001099753	SYBU	chr8	110587134	110656888
NM_001099752	SYBU	chr8	110587134	110656888
NM_001099751	SYBU	chr8	110587134	110656888
NM_001098484	SLC4A4	chr4	72102293	72432764
NM_152279	ZNF585B	chr19	37676128	37698013
NM_152278	TCEAL7	chrX	102586331	102586634
NM_152277	UBTD2	chr5	171638833	171710669
NM_152274	FAM58A	chrX	152853822	152864529
NM_152272	CHMP7	chr8	23104208	23118112
NM_152271	LONRF1	chr8	12580604	12612929
NM_152269	C12orf65	chr12	123738221	123741578
NM_152270	SLFN11	chr17	33679374	33690826
NM_152268	PARS2	chr1	55223406	55224834
NM_152267	RNF185	chr22	31583080	31600572
NM_152266	C19orf40	chr19	33464102	33467588
NM_152265	BTF3L4	chr1	52525519	52552430
NM_021146	ANGPTL7	chr1	11249636	11255080
NM_001278164	NBL1	chr1	19981523	19983622
NM_152262	ZNF439	chr19	11976971	11979384
NM_152261	C12orf23	chr12	107360894	107365169
NM_152259	TICRR	chr15	90118817	90170317
NM_152260	RPUSD2	chr15	40861536	40866460
NM_152251	DEFB106A	chr8	7340125	7343904
NM_152251	DEFB106A	chr8	7682698	7686475
NM_152250	DEFB105A	chr8	7345242	7347073
NM_152250	DEFB105A	chr8	7679529	7681360
NM_139353	TAF1C	chr16	84212546	84217321
NM_139317	BIRC7	chr20	61867448	61870957
NM_139276	STAT3	chr17	40467762	40500534
NM_152244	SNX11	chr17	46189405	46198870
NM_152243	CDC42EP1	chr22	37962356	37964827
NM_152240	ZMAT3	chr3	178742804	178785540
NM_001190440	NCOR1	chr17	15935609	16097883
NM_001123391	TBC1D3	chr17	36285544	36294600
NM_001128613	NUDT22	chr11	63994124	63997462
NM_001128612	NUDT22	chr11	63994124	63997462
NM_005813	PRKD3	chr2	37480319	37543667
NM_003235	TG	chr8	133879245	134147038
NM_003236	TGFA	chr2	70677990	70780899
NM_006093	PRG3	chr11	57144322	57148181
NM_006106	YAP1	chr11	101981579	102100671
NM_006108	SPON1	chr11	13984451	14287233
NM_006099	PIAS3	chr1	145576078	145585622
NM_006509	RELB	chr19	45504837	45541048
NM_006498	LGALS2	chr22	37966269	37975912
NM_000127	EXT1	chr8	118811950	119123285
NM_001242910	RSPO1	chr1	38078426	38095333
NM_030587	B4GALT2	chr1	44445683	44456120
NM_024781	CCDC102B	chr18	66504000	66721374
NM_024779	PIP4K2C	chr12	57985072	57995389
NM_024780	TMC5	chr16	19468028	19509288
NM_001025071	RPS14	chr5	149823848	149827296
NM_001025069	ARPP21	chr3	35723243	35725521
NM_001025070	RPS14	chr5	149823848	149827296
NM_001025068	ARPP21	chr3	35723243	35725521
NM_001024959	ARPC4	chr3	9843380	9847899
NM_001024960	ARPC4	chr3	9843380	9847899
NM_001098834	GBX1	chr7	150845675	150864635
NM_001098833	ATXN7L3	chr17	42271630	42275438
NM_001017436	CT45A4	chrX	134869963	134891326
NM_015314	KIAA0895	chr7	36366368	36406549
NM_015313	ARHGEF12	chr11	120207952	120355786
NM_015326	SRGAP2	chr1	206516199	206634765
NM_015325	KIAA0947	chr5	5423028	5489443
NM_017567	NAGK	chr2	71295675	71305638
NM_017566	KLHDC4	chr16	87741956	87799496
NM_017565	FAM20A	chr17	66533617	66596807
NM_017564	STAB2	chr12	103981254	104160114
NM_001258433	NDRG1	chr8	134251120	134274372
NM_001042406	HMGCLL1	chr6	55300459	55443853
NM_001042396	PTPN20A	chr10	46551732	46605859
NM_001042396	PTPN20A	chr10	48738651	48792783
NM_001042405	CEP170	chr1	243289750	243388582
NM_001146158	MOGS	chr2	74688401	74692056
NM_031501	PCDHA5	chr5	140201360	140203811
NM_031490	LONP2	chr16	48278299	48385713
NM_031500	PCDHA4	chr5	140186772	140189169
NM_031488	L3MBTL2	chr22	41601366	41626255
NM_031486	ZNF484	chr9	95608509	95637311
NM_031485	GRWD1	chr19	48949262	48956282
NM_031484	MARVELD1	chr10	99473633	99474155
NM_025219	DNAJC5	chr20	62559698	62562921
NM_025198	MTERFD3	chr12	107371334	107372492
NM_025158	RUFY1	chr5	178977570	179036520
NM_031482	ATG10	chr5	81283389	81549244
NM_031481	SLC25A18	chr22	18062710	18073002
NM_031480	RIOK1	chr6	7390235	7417674
NM_031479	INHBE	chr12	57849319	57850631
NM_031478	FAM57B	chr16	30036503	30041848
NM_031477	YPEL3	chr16	30104030	30106803
NM_175068	KRT73	chr12	53001979	53012308
NM_001194946	EIF4G1	chr3	184033584	184052696
NM_001145944	SLCO1C1	chr12	20858965	20905413
NM_000238	KCNH2	chr7	150642452	150675001
NM_001143936	C15orf61	chr15	67813586	67818883
NM_001144038	TMEM25	chr11	118402516	118416862
NM_005396	PNLIPRP2	chr10	118380487	118404608
NM_005393	PLXNB3	chrX	153030990	153044494
NM_005402	RALA	chr7	39726266	39745844
NM_005392	PHF2	chr9	96339055	96439958
NM_005391	PDK3	chrX	24483572	24552189
NM_005401	PTPN14	chr1	214531264	214638146
NM_005390	PDHA2	chr4	96761301	96762468
NM_005389	PCMT1	chr6	150070863	150123515
NM_005400	PRKCE	chr2	45879239	46412020
NM_001244193	KIAA0586	chr14	58909433	59003759
NM_001130442	HRAS	chr11	532635	534322
NM_001142649	ANO5	chr11	22215038	22301311
NM_004538	NAP1L3	chrX	92926782	92928303
NM_001164239	DHX16	chr6	30621018	30640759
NM_001166345	MDFIC	chr7	114563088	114655989
NM_001173982	CHST11	chr12	104851189	105151581
NM_001174082	NLRP2	chr19	55481383	55512266
NM_001174081	NLRP2	chr19	55481383	55512266
NM_014243	ADAMTS3	chr4	73148852	73434479
NM_016353	ZDHHC2	chr8	17014232	17074721
NM_016352	CPA4	chr7	129933020	129962516
NM_016351	ADAM22	chr7	87563780	87825806
NM_018348	FTSJD1	chr16	71317510	71319823
NM_018347	AP5S1	chr20	3802764	3804944
NM_018346	RSAD1	chr17	48556245	48562222
NM_018344	SLC29A3	chr10	73079066	73122365
NM_018343	RIOK2	chr5	96498764	96518895
NM_018342	TMEM144	chr4	159133819	159174679
NM_018341	C6orf70	chr6	170151753	170181609
NM_018340	CPPED1	chr16	12758742	12897633
NM_018339	RFK	chr9	79002314	79009087
NM_018338	WDR52	chr3	113081976	113152511
NM_020978	AMY2B	chr1	104114224	104122122
NM_018149	SMG8	chr17	57287412	57292363
NM_021721	ADAM22	chr7	87563780	87811343
NM_021709	SIVA1	chr14	105219538	105225822
NM_021615	CHST6	chr16	75512538	75513726
NM_021189	CADM3	chr1	159141555	159170712
NM_021705	NFYA	chr6	41046828	41065149
NM_021649	TICAM2	chr5	114916245	114916953
NM_021647	MFAP3L	chr4	170912528	170927028
NM_021646	ZNF500	chr16	4802376	4815979
NM_021645	UTP14C	chr13	52602940	52605241
NM_021644	HNRNPH3	chr10	70096978	70101811
NM_021643	TRIB2	chr2	12858433	12880920
NM_001277348	LOC100996485	chr5	134669808	134679156
NM_001173463	KIF21A	chr12	39688225	39836772
NM_001173479	ARHGEF9	chrX	62857907	63005025
NM_001173476	SPEG	chr2	220326710	220330786
NM_001173474	ASMTL	chrX	1522161	1571733
NM_001173473	ASMTL	chrX	1522161	1561129
NM_001173468	PDHB	chr3	58413760	58419536
NM_023085	CAPN10	chr2	241526328	241538097
NM_023083	CAPN10	chr2	241526328	241538097
NM_023080	C8orf33	chr8	146277877	146279543
NM_023079	UBE2Z	chr17	46985865	47004496
NM_022978	SERF1B	chr5	69321278	69337567
NM_022978	SERF1B	chr5	70196696	70212984
NM_023078	PYCRL	chr8	144687869	144691754
NM_022977	ACSL4	chrX	108887257	108926715
NM_023077	SELRC1	chr1	53153391	53163998
NM_023076	UNKL	chr16	1416240	1420212
NM_023075	MPPE1	chr18	11884443	11897263
NM_023074	ZNF649	chr19	52393870	52403360
NM_023073	C5orf42	chr5	37107703	37247800
NM_001018049	PAEP	chr9	138453647	138457647
NM_001199107	TBC1D24	chr16	2546149	2550959
NM_001199097	BAIAP3	chr16	1388550	1398483
NM_001199268	DGKZ	chr11	46369209	46401497
NM_145290	GPR125	chr4	22389327	22517407
NM_152869	RGN	chrX	46940543	46952346
NM_152868	KCNJ4	chr22	38822799	38824137
NM_152866	MS4A1	chr11	60229847	60235941
NM_152864	NKAIN4	chr20	61872848	61885802
NM_145270	C16orf11	chr16	613294	615307
NM_145261	DNAJC19	chr3	180702427	180707390
NM_152858	WTAP	chr6	160157297	160169405
NM_152857	WTAP	chr6	160157297	160169405
NM_152856	RBM10	chrX	47006880	47045998
NM_152855	IGLL1	chr22	23915723	23922377
NM_152854	CD40	chr20	44746982	44756996
NM_152852	MS4A6A	chr11	59939630	59949200
NM_152851	MS4A6A	chr11	59940510	59949200
NM_152850	PIGO	chr9	35089088	35095562
NM_001467	SLC37A4	chr11	118895619	118900079
NM_001284	AP3S1	chr5	115177734	115249187
NM_004175	SNRPD3	chr22	24953642	24967945
NM_004174	SLC9A3	chr5	473493	524437
