gene	canonical	chrom	start	end
MAP3K14	NM_003954	17	45263118	45317064
TSPAN12	NM_012338	7	120787319	120858123
NBPF11	NM_183372	1	148102045	148152190
UBE2D4	NM_015983	7	43926435	43956136
DGKQ	NM_001347	4	958883	973560
SF3B5	NM_031287	6	144094880	144095617
MTMR4	NM_004687	17	58489531	58517890
VCY	NM_004679	Y	13985771	14056958
CAVIN2	NM_004657	2	191834305	191847280
AXIN2	NM_004655	17	65528564	65561622
SLC46A3	NM_181785	13	28700080	28719013
ADGB	NM_024694	6	146598999	146815461
SAMD5	NM_001030060	6	147508691	147570021
CD300E	NM_181449	17	74609882	74623758
RAET1E	NM_001243328	6	149883374	149896059
IYD	NM_001164694	6	150368891	150404629
RFLNA	NM_001204299	12	123973183	124316024
ZNF664	NM_152437	12	123973214	124015439
IRF9	NM_006084	14	24161212	24166566
CORO1B	NM_001018070	11	67438046	67443821
PLXNA3	NM_017514	X	154458280	154473646
IL17RB	NM_018725	3	53846549	53865800
LHX9	NM_020204	1	197912504	197930143
TRMT5	NM_001350253	14	60971448	60981690
OGDHL	NM_001347821	10	49734640	49762379
FAM212B	NM_019099	1	111722063	111755797
CHST12	NM_018641	7	2403559	2434581
HIST1H3E	NM_003532	6	26225154	26225616
HIST1H3C	NM_003531	6	26045410	26045869
HIST1H3A	NM_003529	6	26020489	26020958
BHMG1	NM_001310124	19	45733250	45764539
STAG2	NM_001042749	X	123960559	124102655
ETV3	NM_001145312	1	157124666	157138591
AFAP1	NM_001134647	4	7758712	7939926
PEBP1	NM_002567	12	118135883	118145588
ANKRD16	NM_019046	10	5861725	5889897
ZNF28	NM_006969	19	52797407	52821669
KIAA0319L	NM_024874	1	35433489	35557436
NUCKS1	NM_022731	1	205712818	205750244
CCDC47	NM_020198	17	63745249	63773728
SYTL3	NM_001242394	6	158650013	158764876
S1PR1	NM_001400	1	101236748	101241520
SPSB1	NM_025106	1	9292881	9369531
COL27A1	NM_032888	9	114155544	114312516
CSRNP1	NM_001320559	3	39141850	39154602
SH3BP1	NM_018957	22	37639474	37656119
OGFOD1	NM_001324358	16	56451479	56477495
ZNF841	NM_001136499	19	52064465	52095765
SMARCD3	NM_003078	7	151238972	151277145
AMY2B	NM_020978	1	103554643	103579534
MAP3K4	NM_001291958	6	160991726	161117385
PRKCH	NM_006255	14	61321442	61550980
CAMK2N1	NM_018584	1	20482390	20486235
APLNR	NM_005161	11	57233577	57237453
POU5F2	NM_153216	5	93740308	93741603
DEPDC7	NM_139160	11	33015863	33033582
MORN2	NM_001145450	2	38875961	38882709
CLDN4	NM_001305	7	73830862	73832693
PRR18	NM_175922	6	166305679	166308383
ZNF511	NM_145806	10	133308888	133313162
NAPA	NM_003827	19	47487633	47515258
PRKCB	NM_002738	16	23835978	24220611
GCHFR	NM_005258	15	40764086	40767713
GPR31	NM_005299	6	167156871	167157831
TCP10	NM_004610	6	167373088	167384510
HGC6.3	NM_001129895	6	167975923	167976939
ELMO3	NM_024712	16	67199124	67204024
EFEMP2	NM_016938	11	65866440	65872934
ESPNL	NM_194312	2	238100309	238133287
ATP2B3	NM_021949	X	153536121	153582929
INSR	NM_000208	19	7112254	7294302
SRPK2	NM_001350744	7	105116373	105389390
PHF10	NM_018288	6	169703905	169724010
KRT6A	NM_005554	12	52487173	52493397
H2AFZ	NM_002106	4	99948086	99950355
TYR	NM_000372	11	89177871	89295759
USP5	NM_001098536	12	6852120	6866631
ADCY9	NM_001116	16	3962648	4116185
BMI1	NM_005180	10	22321209	22331485
LZTS3	NM_001282533	20	3162616	3173592
ACTL8	NM_030812	1	17755312	17827063
SEL1L2	NM_001271539	20	13849397	13990619
LPCAT3	NM_005768	12	6976184	7018538
TUBA3C	NM_006001	13	19173769	19181852
SCN7A	NM_002976	2	166403572	166486971
MOAP1	NM_022151	14	93182195	93184904
XPNPEP2	NM_003399	X	129738969	129769549
ESCO1	NM_052911	18	21529300	21600732
FAM106CP	NM_001348162	17	16788742	16790501
CRYBG1	NM_001624	6	106511854	106570449
GNA11	NM_002067	19	3094409	3124002
NPBWR1	NM_005285	8	52939907	52940894
ATAD2	NM_014109	8	123319850	123396465
SLC25A24	NM_013386	1	108134721	108200358
CYP3A5	NM_001291829	7	99648188	99680026
TOPBP1	NM_007027	3	133600604	133661893
STK19	NM_032454	6	31971868	31981446
NOTCH2	NM_024408	1	119911552	120069703
ZNF419	NM_001098491	19	57487710	57494680
AP1S2	NM_001272071	X	15825805	15855014
CKM	NM_001824	19	45306412	45322977
ROR1	NM_005012	1	63774018	64181496
C7orf55-LUC7L2	NM_001244584	7	139341131	139423457
HS1BP3	NM_022460	2	20617803	20651104
PNMA3	NM_013364	X	153056408	153060467
CREG1	NM_003851	1	167541013	167553819
BAIAP2L1	NM_018842	7	98291649	98401115
JPT1	NM_001288609	17	75135242	75154683
FAM129B	NM_022833	9	127505337	127579007
P2RY4	NM_002565	X	70258165	70259804
CBR3	NM_001236	21	36134964	36146562
CASQ2	NM_001232	1	115700004	115768805
RHAG	NM_000324	6	49605176	49636874
HTR1D	NM_000864	1	23191894	23194729
SLC35G2	NM_025246	3	136819018	136855892
PPME1	NM_001271593	11	74171062	74254703
ATP6AP2	NM_005765	X	40580963	40606636
PDZK1IP1	NM_005764	1	47183588	47190099
ERH	NM_004450	14	69380122	69398304
OVGP1	NM_002557	1	111414314	111427777
ARSB	NM_000046	5	78777210	78986534
WDR46	NM_005452	6	33279102	33289527
GPRASP1	NM_001184727	X	102651365	102659082
CLEC17A	NM_001204118	19	14583083	14611144
RIN1	NM_004292	11	66332070	66336529
BTNL10	NM_001287262	1	228510358	228512288
EIF3H	NM_003756	8	116644815	116755823
FAM162B	NM_001085480	6	116752196	116765723
ZNF507	NM_001136156	19	32345607	32387667
KDM1A	NM_001009999	1	23019447	23083691
ANKRD13C	NM_030816	1	70259001	70354734
QTRT1	NM_031209	19	10701435	10713367
C8orf76	NM_032847	8	123219955	123241398
EFHD2	NM_024329	1	15409894	15430343
PCSK4	NM_017573	19	1481427	1490450
SLC2A9	NM_001001290	4	9826223	10040248
EXOSC4	NM_019037	8	144078618	144080648
RHOF	NM_019034	12	121777753	121793688
ZBTB21	NM_001320731	21	41986830	42010387
CD47	NM_001777	3	108043093	108091088
KRTAP10-12	NM_198699	21	44697171	44698044
KRTAP12-4	NM_198698	21	44654212	44654659
NHLRC1	NM_198586	6	18120486	18122620
NUP88	NM_001320653	17	5384832	5419739
ADAMTS1	NM_006988	21	26836286	26845409
RAP1GDS1	NM_001100426	4	98261375	98443861
RHPN1	NM_052924	8	143368854	143384220
TRPM7	NM_017672	15	50557158	50686815
C16orf72	NM_014117	16	9091679	9119698
EIF3A	NM_003750	10	119035028	119080822
PRR30	NM_178553	2	27136846	27139464
ATF7IP2	NM_024997	16	10386054	10483638
ADAMTS10	NM_030957	19	8580239	8610735
DNAJC7	NM_003315	17	41976420	42017697
F2RL2	NM_004101	5	76615481	76623434
FOS	NM_005252	14	75278777	75282234
PKP1	NM_000299	1	201283451	201332993
AP2M1	NM_001311198	3	184174845	184184091
VAMP4	NM_003762	1	171700155	171742239
RABGAP1	NM_012197	9	122941008	123104868
BAIAP2L2	NM_025045	22	38084888	38110669
TNFSF11	NM_033012	13	42562735	42608013
SLC3A1	NM_000341	2	44275457	44320823
SOCS1	NM_003745	16	11254416	11256182
CMPK1	NM_016308	1	47333796	47378839
HLX	NM_021958	1	220879400	220885058
LILRA6	NM_024318	19	54238952	54242763
RBM47	NM_001098634	4	40423254	40629866
PCDHGB6	NM_018926	5	141408202	141512979
LIPA	NM_000235	10	89213568	89252039
ZBED4	NM_014838	22	49853848	49890078
PRPF8	NM_006445	17	1650628	1684882
SLC8A2	NM_015063	19	47428021	47472050
PLEKHG2	NM_022835	19	39413109	39428415
HOXB4	NM_024015	17	48575506	48578381
IFNA1	NM_024013	9	21440453	21441316
IL25	NM_022789	14	23372808	23376403
RORC	NM_005060	1	151806070	151831872
CCNG2	NM_004354	4	77157203	77170060
FAM151B	NM_205548	5	80487980	80542563
PHGDH	NM_006623	1	119711795	119744226
AZI2	NM_001271650	3	28322352	28349127
CD27	NM_001242	12	6444884	6451718
ANXA9	NM_003568	1	150982022	150995638
GLDC	NM_000170	9	6532463	6645692
CCNB2	NM_004701	15	59105084	59125045
EDEM1	NM_014674	3	5187673	5219965
ATP6V1E1	NM_001696	22	17592135	17628822
COL16A1	NM_001856	1	31652246	31704167
ZNF236	NM_007345	18	76822606	76970726
PDRG1	NM_030815	20	31944954	31952080
RNF157	NM_052916	17	76142452	76240311
BFAR	NM_016561	16	14632810	14669236
STK11IP	NM_052902	2	219597850	219616451
NHSL1	NM_020464	6	138422043	138572531
NPIPB5	NM_001135865	16	22513522	22536520
EIF4A2	NM_001967	3	186783571	186789896
GML	NM_002066	8	142834800	142846846
ERVMER34-1	NM_024534	4	52743516	52751640
NKAP	NM_024528	X	119925049	119943772
RNF219	NM_024546	13	78614285	78659179
MUL1	NM_024544	1	20499447	20508181
SART3	NM_014706	12	108522213	108561389
CEP104	NM_014704	1	3812080	3857233
SIAH3	NM_198849	13	45780280	45851711
ZPBP2	NM_199321	17	39868201	39877896
S100Z	NM_130772	5	76850000	76921231
C1orf109	NM_001350761	1	37681569	37692274
C9orf62	NM_173520	9	135343248	135346558
COPG1	NM_016128	3	129249609	129277773
HAMP	NM_021175	19	35282345	35285142
CCAR2	NM_021174	8	22605025	22620470
HIRA	NM_003325	22	19330700	19431696
CYLC2	NM_001340	9	102995310	103018488
B3GNT3	NM_014256	19	17795109	17813576
ANKRD7	NM_019644	7	118224657	118242730
UTP11	NM_016037	1	38012711	38024825
C8orf88	NM_001190972	8	90958477	90985257
KNCN	NM_001322255	1	46545637	46551657
TMEM161B	NM_001349407	5	88188315	88268879
NPTXR	NM_014293	22	38818450	38844012
SMPD2	NM_003080	6	109440727	109443919
PSMC1	NM_001330212	14	90256549	90272625
ANGPTL7	NM_021146	1	11189288	11195981
TCL1A	NM_021966	14	95709966	95714196
KIR2DL3	NM_015868	19	54738508	54767880
ZFAND3	NM_021943	6	37819530	38154623
SMCHD1	NM_015295	18	2655886	2805017
RAB17	NM_022449	2	237574321	237591126
IRX1	NM_024337	5	3596053	3601403
DNAJC25	NM_001015882	9	111631351	111654351
SLC20A1	NM_005415	2	112645856	112663823
HNRNPA2B1	NM_031243	7	26189935	26200793
SLC22A9	NM_080866	11	63369788	63410240
GPR62	NM_080865	3	51955313	51957504
BTG1	NM_001731	12	92140277	92145897
FOXD4L1	NM_012184	2	113499083	113501150
ATP6V0D1	NM_004691	16	67438013	67481186
CCDC70	NM_001346075	13	51861947	51866236
GPR158	NM_020752	10	25175360	25602228
CDC20	NM_001255	1	43358954	43363202
CDC6	NM_001254	17	40287893	40303161
RPGR	NM_001034853	X	38269169	38327535
MPHOSPH6	NM_005792	16	82148161	82170224
CACNB3	NM_000725	12	48814431	48828943
ACAD8	NM_014384	11	134253539	134265852
TINAG	NM_014464	6	54308404	54390152
DHX34	NM_014681	19	47349280	47382704
PPP6R2	NM_001351643	22	50343316	50445089
CLEC2B	NM_005127	12	9852368	9869859
VDR	NM_001017536	12	47841536	47905031
STX11	NM_003764	6	144150516	144191939
CPA2	NM_001869	7	130266862	130289797
HIST2H2AB	NM_175065	1	149887468	149887916
C8orf33	NM_023080	8	145052437	145056030
FAM193B	NM_001190946	5	177519788	177554585
EEF2	NM_001961	19	3976055	3985463
SEMA3G	NM_020163	3	52433034	52445085
RAB20	NM_017817	13	110523065	110561737
CHRNA9	NM_017581	4	40335328	40355217
USP53	NM_019050	4	119212626	119295518
MAN1B1	NM_016219	9	137086926	137109187
MIS18A	NM_018944	21	32268218	32279065
APBB1IP	NM_019043	10	26438336	26567803
PDP1	NM_001161779	8	93916854	93926068
IMPACT	NM_018439	18	24426644	24453530
LHFPL3	NM_199000	7	104328655	104908556
ALPK2	NM_052947	18	58481249	58628957
TMEM203	NM_053045	9	137204082	137205638
TNFRSF13C	NM_052945	22	41925031	41926817
SELENOK	NM_021237	3	53884975	53892015
COMMD7	NM_053041	20	32702690	32744008
FCRL3	NM_052939	1	157676480	157700872
TMEM123	NM_052932	11	102396324	102453044
SMYD4	NM_052928	17	1779534	1829881
GAGE8	NM_012196	X	49331625	49338952
HAAO	NM_012205	2	42767088	42792611
UMPS	NM_000373	3	124730365	124749272
TSG101	NM_006292	11	18480310	18526956
RXRG	NM_001256570	1	165400921	165445355
IL1B	NM_000576	2	112829759	112836779
IL1A	NM_000575	2	112773914	112785398
OR1A2	NM_012352	17	3197516	3198448
CA5B	NM_007220	X	15738288	15787625
TNFSF10	NM_003810	3	172505507	172523507
SNRPB	NM_003091	20	2461634	2470853
CCL3	NM_002983	17	36088255	36090160
S100A3	NM_002960	1	153547332	153549258
SMIM23	NM_001289970	5	171785871	171791088
TAS2R8	NM_023918	12	10806050	10806980
TAS2R9	NM_023917	12	10809093	10810168
ST14	NM_021978	11	130159786	130210362
MANBAL	NM_022077	20	37289647	37317260
HEATR6	NM_022070	17	60043190	60078931
PDGFC	NM_016205	4	156761610	156971394
DMRT3	NM_021240	9	976967	991732
DNAJC1	NM_022365	10	21756547	22003721
RAB10	NM_016131	2	26033859	26137454
SARAF	NM_016127	8	30063011	30083208
PI3	NM_002638	20	45174898	45176544
NUCB1	NM_006184	19	48900049	48923283
KATNAL2	NM_031303	18	46946823	47102243
CDH22	NM_021248	20	46173732	46308498
TUBA8	NM_018943	22	18110686	18131731
DSPP	NM_014208	4	87608528	87616873
CHAD	NM_001267	17	50464491	50468866
CDK9	NM_001261	9	127786025	127790773
CDK3	NM_001258	17	76000905	76005999
TNKS2	NM_025235	10	91798393	91865475
EIF1	NM_005801	17	41688874	41691646
NPAS2	NM_002518	2	100820150	100996825
CSRP2	NM_001321	12	76858714	76879040
KCNJ9	NM_004983	1	160081569	160089422
COL9A3	NM_001853	20	62817061	62841159
AGR2	NM_006408	7	16792639	16805114
ART1	NM_004314	11	3645130	3664416
CALML6	NM_138705	1	1914826	1917294
IRF2BP1	NM_015649	19	45883606	45886170
DDX28	NM_018380	16	68021273	68023867
LRIF1	NM_018372	1	110947189	110963944
ZNRF3	NM_001206998	22	28883766	29057488
FBXL15	NM_024326	10	102419813	102423136
ZC3H7B	NM_017590	22	41301502	41360147
PCDHA5	NM_018908	5	140821775	141012344
PDE7B	NM_018945	6	135851695	136195571
GCAT	NM_001171690	22	37807904	37817176
BEX2	NM_001168399	X	103309345	103311046
SLC29A2	NM_001300868	11	66362520	66372476
PANX3	NM_052959	11	124611556	124620355
TGM7	NM_052955	15	43276280	43302255
TXK	NM_003328	4	48066392	48134256
TNP1	NM_003284	2	216859458	216860059
EDC4	NM_014329	16	67873022	67884514
CCDC22	NM_014008	X	49235466	49250526
C14orf1	NM_007176	14	75650889	75661195
POLR3A	NM_007055	10	77975148	78029540
VCX3A	NM_016379	X	6533617	6535118
DRD4	NM_000797	11	637304	640705
KCNB1	NM_004975	20	49363876	49482644
ENPP3	NM_005021	6	131637234	131747410
FRRS1L	NM_014334	9	109130292	109167291
TTLL7	NM_001350214	1	83865031	83999187
DOCK8	NM_203447	9	214864	465259
KIAA1755	NM_001029864	20	38210504	38260772
PTPN23	NM_015466	3	47380981	47413441
NMB	NM_021077	15	84655128	84658571
MIP	NM_012064	12	56449501	56454651
RNF139	NM_007218	8	124474766	124488618
PSMD8	NM_002812	19	38374549	38383824
SLC25A39	NM_001143780	17	44319624	44324870
OPTN	NM_001008211	10	13100081	13138276
TAS2R14	NM_023922	12	10938253	10939207
TAS2R10	NM_023921	12	10825345	10826269
TAS2R13	NM_023920	12	10907925	10909562
TAS2R7	NM_023919	12	10801531	10802627
ZNF222	NM_001129996	19	44025341	44033109
WEE1	NM_003390	11	9573680	9589766
CELA1	NM_001971	12	51328442	51346679
ITLN2	NM_080878	1	160945025	160954799
GAN	NM_022041	16	81314965	81380198
PHF1	NM_024165	6	33410995	33416453
LOC105372977	NM_001318392	22	27187515	27189215
CSF3R	NM_156039	1	36466042	36483314
CFAP77	NM_207417	9	132410195	132573319
CGB8	NM_033183	19	49047637	49049111
EMC6	NM_001014764	17	3668722	3669669
EPPK1	NM_031308	8	143857318	143878464
RNF208	NM_031297	9	137220246	137221323
BBX	NM_001142568	3	107522935	107811329
TNFRSF1A	NM_001346092	12	6328756	6342117
SPACA4	NM_133498	19	48606742	48607714
TRIM25	NM_005082	17	56887908	56914048
UBD	NM_006398	6	29555611	29559925
OR1E2	NM_003554	17	3432869	3433841
NPDC1	NM_015392	9	137039456	137046224
SNX29	NM_032167	16	11976733	12574289
TEX12	NM_031275	11	112167371	112172556
TEX13B	NM_031273	X	107980863	107982370
C1orf106	NM_001142569	1	200891498	200915736
ASCL3	NM_020646	11	8937571	8943033
WNT2B	NM_004185	1	112466540	112521288
PRDM14	NM_024504	8	70051650	70071327
COL15A1	NM_001855	9	98943712	99070792
SPAG16	NM_024532	2	213284378	214410501
PRKAG3	NM_017431	2	218822382	218831789
TUBAL3	NM_024803	10	5393097	5404830
PRKRIP1	NM_024653	7	102396356	102426682
MXI1	NM_130439	10	110207604	110287365
ASZ1	NM_130768	7	117363221	117427523
TRIM67	NM_001004342	1	231162927	231221568
SENP3	NM_015670	17	7561991	7571969
ZNF250	NM_021061	8	144876950	144901461
CYP4F11	NM_021187	19	15912369	15934866
WDFY2	NM_052950	13	51584347	51762035
HCST	NM_014266	19	35902479	35904271
SMPX	NM_014332	X	21705971	21758160
PGBD5	NM_001258311	1	230321645	230425928
DRICH1	NM_016449	22	23608451	23632321
CYP11B2	NM_000498	8	142910558	142917843
CYP11B1	NM_000497	8	142872356	142879820
GTSE1	NM_016426	22	46296740	46330810
SOS2	NM_006939	14	50117120	50231693
TBC1D26	NM_178571	17	15732276	15744784
FCN2	NM_004108	9	134880811	134887520
EMX1	NM_004097	2	72917474	72934891
EIF4EBP1	NM_004095	8	38030501	38060365
NPR2	NM_003995	9	35792408	35809731
GP5	NM_004488	3	194394820	194399266
GALNT3	NM_004482	2	165747802	165794293
CNR2	NM_001841	1	23873969	23913327
NUP54	NM_017426	4	76114658	76148515
ZDHHC20	NM_001330059	13	21372570	21459370
ERVV-2	NM_001191055	19	53044737	53051127
GLUD2	NM_012084	X	121047607	121049942
DCUN1D4	NM_001287757	4	51842999	51916837
PSMB7	NM_002799	9	124353464	124415473
YARS	NM_003680	1	32775238	32818032
HHATL	NM_020707	3	42692662	42702827
JMJD4	NM_023007	1	227731188	227735411
UPF3B	NM_080632	X	119834025	119853028
MARCKSL1	NM_023009	1	32333828	32336239
CERS2	NM_181746	1	150965172	150975003
CLSTN2	NM_022131	3	139935184	140568077
CHTF18	NM_022092	16	788621	798074
MS4A5	NM_023945	11	60429588	60447792
DCHS2	NM_017639	4	154234374	154491725
BBS1	NM_024649	11	66510647	66533613
TRPM2	NM_001320350	21	44353600	44443081
ZBTB5	NM_014872	9	37438102	37465410
TACR3	NM_001059	4	103589467	103719816
NPTX2	NM_002523	7	98617284	98629869
GADD45GIP1	NM_052850	19	12954155	12957254
NR5A1	NM_004959	9	124481235	124507420
ACSBG1	NM_015162	15	78170844	78234707
CHD1	NM_001270	5	98855203	98926534
NPM1	NM_002520	5	171387703	171410884
RAB5A	NM_004162	3	19947079	19985175
PLA2G10	NM_003561	16	14672547	14694573
MRPS15	NM_031280	1	36455760	36464439
CRISPLD2	NM_031476	16	84819980	84909510
HCN1	NM_021072	5	45254949	45696118
KCNS2	NM_020697	8	98427021	98430795
VCPIP1	NM_025054	8	66630252	66667217
PARP14	NM_017554	3	122680824	122730840
HOXD1	NM_024501	2	176188578	176190907
DHX40	NM_024612	17	59565524	59608352
GPHA2	NM_130769	11	64934470	64935888
RGS18	NM_130782	1	192158461	192185815
MOB3A	NM_130807	19	2071035	2096270
TRAF3IP1	NM_015650	2	238320543	238400900
ZP4	NM_021186	1	237882376	237890922
HAUS6	NM_017645	9	19053136	19102942
TYK2	NM_003331	19	10350527	10380572
TRHR	NM_003301	8	109087423	109119583
LPL	NM_000237	8	19939070	19967259
RAB14	NM_016322	9	121178136	121202087
TTLL12	NM_015140	22	43166621	43187131
APLP1	NM_001024807	19	35868444	35879797
ZNF223	NM_013361	19	44052010	44067994
WDR91	NM_014149	7	135183837	135211564
SCN3B	NM_018400	11	123629186	123654607
PCDHA3	NM_018906	5	140801197	141012344
UBE2Z	NM_023079	17	48908368	48929060
OPN1MW2	NM_001048181	X	154182595	154271090
XPA	NM_000380	9	97674908	97697409
HSD17B10	NM_004493	X	53431257	53434376
RPS6KB2	NM_003952	11	67428463	67435408
PTPRJ	NM_002843	11	47980557	48170842
ZNF490	NM_020714	19	12576105	12610809
LRRC47	NM_020710	1	3780219	3796504
TRIM37	NM_015294	17	58982638	59106921
MRPS18C	NM_016067	4	83455931	83461723
ZNF711	NM_001330574	X	85243990	85273362
RSRC2	NM_023012	12	122504642	122527013
NABP2	NM_024068	12	56224340	56229854
GALT	NM_000155	9	34646588	34650598
OCA2	NM_000275	15	27754875	28099312
PCDH17	NM_001040429	13	57631654	57728931
BRPF3	NM_015695	6	36196772	36232790
PRDX3	NM_006793	10	119167698	119178865
KRT6B	NM_005555	12	52446650	52452126
NAA10	NM_003491	X	153929826	153935154
MYO3A	NM_017433	10	25934072	26212536
IL1RAPL2	NM_017416	X	104566314	105767829
C16orf78	NM_144602	16	49373807	49399431
UNCX	NM_001080461	7	1233017	1236977
MICALL2	NM_182924	7	1434358	1459473
TMEM184A	NM_001097620	7	1542234	1556430
IL27	NM_145659	16	28499361	28506834
SSR2	NM_003145	1	156009047	156020967
SNRPC	NM_003093	6	34757093	34773857
SLC10A1	NM_003049	14	69775834	69797289
OR2H2	NM_007160	6	29587905	29588968
GRIFIN	NM_001291784	7	2475136	2476383
FAM180B	NM_001164379	11	47586677	47589194
COL6A3	NM_004369	2	237324011	237414207
EMC9	NM_001346874	14	24138964	24141588
AMZ1	NM_133463	7	2679521	2765125
SDK1	NM_152744	7	3301447	4268999
RADIL	NM_018059	7	4799108	4883704
PAPOLB	NM_020144	7	4857737	4861994
SPC25	NM_020675	2	168870890	168890434
EIF4E1B	NM_001099408	5	176630681	176646641
SPIN1	NM_006717	9	88388381	88478707
SLC29A4	NM_001040661	7	5282929	5304073
TNRC18	NM_001080495	7	5306791	5423546
ARPC5L	NM_030978	9	124862117	124877733
RPS6KA6	NM_001330512	X	84058345	84187935
B4GALT6	NM_001330570	18	31621035	31684723
DCUN1D1	NM_001308101	3	182938157	182985953
USP42	NM_032172	7	6104918	6161564
LY86	NM_004271	6	6588700	6654983
MED17	NM_004268	11	93784238	93813330
RHOB	NM_004040	2	20447070	20449443
PRADC1	NM_032319	2	73228005	73233284
STON1	NM_001198595	2	48530168	48598515
GRID2IP	NM_001145118	7	6496777	6551436
H3F3B	NM_005324	17	75776433	75779935
PLEKHM2	NM_015164	1	15684302	15734769
CLEC2L	NM_001080511	7	139523927	139544985
TMEM150C	NM_001080506	4	82484450	82561973
SHISA3	NM_001080505	4	42397838	42402487
SLC30A4	NM_013309	15	45479612	45522804
EEF2K	NM_013302	16	22206270	22288745
UBXN4	NM_014607	2	135741618	135785063
YIPF7	NM_182592	4	44622336	44651641
RGPD4	NM_182588	2	107826931	107892544
KHDRBS2	NM_001350622	6	61679959	62286227
LRRC72	NM_001195280	7	16526879	16581489
SLCO3A1	NM_013272	15	91853707	92172435
TSPAN13	NM_014399	7	16753725	16784536
PKD1	NM_001009944	16	2088709	2135898
PUM3	NM_014878	9	2804154	2844130
COPS9	NM_138336	2	240126562	240136347
ATP5L2	NM_001165877	22	42639802	42640601
LDHA	NM_001165414	11	18394388	18408218
CST3	NM_001288614	20	23627896	23638048
ZNF720	NM_001130913	16	31713228	31761565
RAPGEF5	NM_012294	7	22118289	22356914
POTEB3	NM_207355	15	21408963	21440382
B3GNT5	NM_032047	3	183253243	183273391
RBM22	NM_018047	5	150690789	150701107
HOXB7	NM_004502	17	48607232	48611021
FRG1	NM_004477	4	189940818	189963204
SCG3	NM_013243	15	51681352	51721026
STK31	NM_001260504	7	23710166	23832511
ABHD1	NM_032604	2	27123788	27130812
PITPNA	NM_006224	17	1517988	1562816
NPVF	NM_022150	7	25224571	25228486
NFE2L3	NM_004289	7	26152226	26187136
RPF1	NM_025065	1	84479236	84498350
ATP5S	NM_001003803	14	50312328	50326228
LMF2	NM_033200	22	50502946	50507706
NAT2	NM_000015	8	18391244	18401213
HOXA6	NM_024014	7	27145582	27147774
